 Writing video to: /home/p06lab/PHYS/AnimatedDrawings/video.gif
         9977517 function calls (9599287 primitive calls) in 19.864 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 tempfile.py:406(_TemporaryFileCloser)
        1    0.000    0.000    0.000    0.000 tempfile.py:449(_TemporaryFileWrapper)
        1    0.000    0.000    0.000    0.000 tempfile.py:622(SpooledTemporaryFile)
        1    0.000    0.000    0.000    0.000 tempfile.py:767(TemporaryDirectory)
        1    0.000    0.000    0.000    0.000 tempfile.py:84(_infer_return_type)
        1    0.000    0.000    0.000    0.000 tester.py:1(<module>)
        1    0.000    0.000    0.000    0.000 tester.py:10(PytestTester)
        1    0.000    0.000    0.000    0.000 tester.py:35(__init__)
        2    0.000    0.000    0.000    0.000 texture_buffer_object.py:1(<module>)
        1    0.000    0.000    0.000    0.000 texture_buffer_object.py:12(_f)
        2    0.000    0.000    0.000    0.000 texture_buffer_range.py:1(<module>)
        1    0.000    0.000    0.000    0.000 texture_buffer_range.py:12(_f)
        2    0.000    0.000    0.000    0.000 texture_query_levels.py:1(<module>)
        2    0.000    0.000    0.000    0.000 texture_storage.py:1(<module>)
        3    0.000    0.000    0.000    0.000 texture_storage.py:12(_f)
        2    0.000    0.000    0.000    0.000 texture_storage_multisample.py:1(<module>)
        2    0.000    0.000    0.000    0.000 texture_storage_multisample.py:12(_f)
        2    0.000    0.000    0.000    0.000 texture_view.py:1(<module>)
        1    0.000    0.000    0.000    0.000 texture_view.py:12(_f)
        1    0.000    0.000    0.001    0.001 textwrap.py:1(<module>)
        1    0.000    0.000    0.001    0.001 textwrap.py:17(TextWrapper)
      149    0.000    0.000    0.002    0.000 textwrap.py:414(dedent)
       20    0.000    0.000    0.000    0.000 textwrap.py:465(indent)
       51    0.000    0.000    0.000    0.000 textwrap.py:474(predicate)
       71    0.000    0.000    0.000    0.000 textwrap.py:477(prefixed_lines)
        1    0.000    0.000    0.000    0.000 tfqmr.py:1(<module>)
        2    0.000    0.000    0.000    0.000 threading.py:1047(ident)
        1    0.000    0.000    0.000    0.000 threading.py:1095(daemon)
        1    0.000    0.000    0.000    0.000 threading.py:1110(daemon)
        1    0.000    0.000    0.000    0.000 threading.py:1177(_make_invoke_excepthook)
        3    0.000    0.000    0.000    0.000 threading.py:1306(current_thread)
        2    0.000    0.000    0.000    0.000 threading.py:222(__init__)
        1    0.000    0.000    0.000    0.000 threading.py:246(__enter__)
        1    0.000    0.000    0.000    0.000 threading.py:249(__exit__)
        1    0.000    0.000    0.000    0.000 threading.py:255(_release_save)
        1    0.000    0.000    0.000    0.000 threading.py:258(_acquire_restore)
        1    0.000    0.000    0.000    0.000 threading.py:261(_is_owned)
        1    0.000    0.000    0.000    0.000 threading.py:270(wait)
        2    0.000    0.000    0.000    0.000 threading.py:505(__init__)
        2    0.000    0.000    0.000    0.000 threading.py:513(is_set)
        1    0.000    0.000    0.000    0.000 threading.py:540(wait)
        1    0.000    0.000    0.000    0.000 threading.py:734(_newname)
        1    0.000    0.000    0.000    0.000 threading.py:761(__init__)
       11    0.000    0.000    0.000    0.000 threading.py:81(RLock)
        1    0.000    0.000    0.000    0.000 threading.py:834(start)
        1    0.000    0.000    0.000    0.000 threadpoolctl.py:1(<module>)
        1    0.000    0.000    0.000    0.000 threadpoolctl.py:163(OpenBLASController)
        7    0.000    0.000    0.000    0.000 threadpoolctl.py:174(<genexpr>)
        1    0.000    0.000    0.000    0.000 threadpoolctl.py:235(BLISController)
        1    0.000    0.000    0.000    0.000 threadpoolctl.py:298(FlexiBLASController)
        1    0.000    0.000    0.000    0.000 threadpoolctl.py:426(MKLController)
        1    0.000    0.000    0.000    0.000 threadpoolctl.py:482(OpenMPController)
        6    0.000    0.000    0.000    0.000 threadpoolctl.py:517(<genexpr>)
        1    0.000    0.000    0.000    0.000 threadpoolctl.py:518(<listcomp>)
       14    0.000    0.000    0.000    0.000 threadpoolctl.py:520(<genexpr>)
        1    0.000    0.000    0.000    0.000 threadpoolctl.py:522(<listcomp>)
        4    0.000    0.000    0.000    0.000 threadpoolctl.py:536(_format_docstring)
        4    0.000    0.000    0.000    0.000 threadpoolctl.py:537(decorator)
        1    0.000    0.000    0.000    0.000 threadpoolctl.py:56(_dl_phdr_info)
        1    0.000    0.000    0.000    0.000 threadpoolctl.py:570(_ThreadpoolLimiter)
        1    0.000    0.000    0.000    0.000 threadpoolctl.py:72(LibController)
        1    0.000    0.000    0.000    0.000 threadpoolctl.py:723(_ThreadpoolLimiterDecorator)
        1    0.000    0.000    0.000    0.000 threadpoolctl.py:741(threadpool_limits)
        3    0.000    0.000    0.000    0.000 threadpoolctl.py:742(<genexpr>)
        1    0.000    0.000    0.000    0.000 threadpoolctl.py:801(ThreadpoolController)
        3    0.000    0.000    0.000    0.000 threadpoolctl.py:871(<genexpr>)
        3    0.000    0.000    0.000    0.000 threadpoolctl.py:924(<genexpr>)
        3    0.000    0.000    0.000    0.000 time_manager.py:12(__init__)
      678    0.001    0.000    9.879    0.015 time_manager.py:18(tick)
      339    0.000    0.000    0.000    0.000 time_manager.py:24(update)
      340    0.000    0.000    0.000    0.000 time_manager.py:38(get_time)
        1    0.000    0.000    0.000    0.000 time_manager.py:5(<module>)
        1    0.000    0.000    0.000    0.000 time_manager.py:9(TimeManager)
        1    0.000    0.000    0.000    0.000 timeit.py:3(<module>)
        1    0.000    0.000    0.000    0.000 timeit.py:83(Timer)
        1    0.000    0.000    0.000    0.000 tnc.py:5(<module>)
        1    0.000    0.000    0.000    0.000 tokens.py:17(DirectiveToken)
        1    0.000    0.000    0.000    0.000 tokens.py:2(<module>)
        1    0.000    0.000    0.000    0.000 tokens.py:2(Token)
        1    0.000    0.000    0.000    0.000 tokens.py:25(DocumentStartToken)
        1    0.000    0.000    0.000    0.000 tokens.py:28(DocumentEndToken)
      520    0.000    0.000    0.000    0.000 tokens.py:3(__init__)
        1    0.000    0.000    0.000    0.000 tokens.py:31(StreamStartToken)
        5    0.000    0.000    0.000    0.000 tokens.py:33(__init__)
        1    0.000    0.000    0.000    0.000 tokens.py:39(StreamEndToken)
        1    0.000    0.000    0.000    0.000 tokens.py:42(BlockSequenceStartToken)
        1    0.000    0.000    0.000    0.000 tokens.py:45(BlockMappingStartToken)
        1    0.000    0.000    0.000    0.000 tokens.py:48(BlockEndToken)
        1    0.000    0.000    0.000    0.000 tokens.py:51(FlowSequenceStartToken)
        1    0.000    0.000    0.000    0.000 tokens.py:54(FlowMappingStartToken)
        1    0.000    0.000    0.000    0.000 tokens.py:57(FlowSequenceEndToken)
        1    0.000    0.000    0.000    0.000 tokens.py:60(FlowMappingEndToken)
        1    0.000    0.000    0.000    0.000 tokens.py:63(KeyToken)
        1    0.000    0.000    0.000    0.000 tokens.py:66(ValueToken)
        1    0.000    0.000    0.000    0.000 tokens.py:69(BlockEntryToken)
        1    0.000    0.000    0.000    0.000 tokens.py:72(FlowEntryToken)
        1    0.000    0.000    0.000    0.000 tokens.py:75(AliasToken)
        1    0.000    0.000    0.000    0.000 tokens.py:82(AnchorToken)
        1    0.000    0.000    0.000    0.000 tokens.py:89(TagToken)
       10    0.000    0.000    0.000    0.000 tokens.py:91(__init__)
        1    0.000    0.000    0.000    0.000 tokens.py:96(ScalarToken)
      322    0.000    0.000    0.000    0.000 tokens.py:98(__init__)
        1    0.000    0.000    0.000    0.000 topology.py:1(<module>)
        1    0.000    0.000    0.000    0.000 topology.py:16(Validating)
     9838    0.004    0.000    0.006    0.000 topology.py:18(_validate)
        1    0.000    0.000    0.000    0.000 topology.py:25(Delegating)
       53    0.000    0.000    0.000    0.000 topology.py:27(__init__)
        1    0.000    0.000    0.000    0.000 topology.py:45(BinaryRealProperty)
        1    0.000    0.000    0.000    0.000 topology.py:55(UnaryRealProperty)
        1    0.000    0.000    0.000    0.000 topology.py:64(BinaryTopologicalOp)
        1    0.000    0.000    0.000    0.000 topology.py:77(UnaryTopologicalOp)
        1    0.000    0.000    0.000    0.000 tr_interior_point.py:1(<module>)
        1    0.000    0.000    0.000    0.000 tr_interior_point.py:23(BarrierSubproblem)
       15    0.000    0.000    0.000    0.000 transform.py:110(get_local_position)
    18764    0.013    0.000    0.095    0.000 transform.py:116(get_world_position)
       52    0.000    0.000    0.000    0.000 transform.py:127(offset)
        1    0.000    0.000    0.000    0.000 transform.py:136(look_at)
        1    0.000    0.000    0.000    0.000 transform.py:14(Transform)
       89    0.000    0.000    0.001    0.000 transform.py:17(__init__)
    14961    0.015    0.000    0.314    0.000 transform.py:178(set_rotation)
        1    0.000    0.000    0.000    0.000 transform.py:186(rotation_offset)
       86    0.000    0.000    0.000    0.000 transform.py:194(add_child)
   346698    0.023    0.000    0.023    0.000 transform.py:198(get_children)
       86    0.000    0.000    0.000    0.000 transform.py:201(set_parent)
    14891    0.002    0.000    0.002    0.000 transform.py:205(get_parent)
50878/1400    0.016    0.000    0.019    0.000 transform.py:208(get_transform_by_name)
 6441/339    0.006    0.000    0.135    0.000 transform.py:224(draw)
     5763    0.000    0.000    0.000    0.000 transform.py:232(_draw)
250121/6865    0.118    0.000    0.212    0.000 transform.py:46(update_transforms)
        1    0.000    0.000    0.000    0.000 transform.py:5(<module>)
    15376    0.035    0.000    0.035    0.000 transform.py:72(compute_local_transform)
    41376    0.042    0.000    0.042    0.000 transform.py:75(compute_world_transform)
      339    0.001    0.000    0.003    0.000 transform.py:80(get_world_transform)
        1    0.000    0.000    0.000    0.000 transform.py:89(set_scale)
      748    0.002    0.000    0.002    0.000 transform.py:93(set_position)
        2    0.000    0.000    0.000    0.000 transform_feedback_instanced.py:1(<module>)
        2    0.000    0.000    0.000    0.000 transform_feedback_instanced.py:12(_f)
        1    0.000    0.000    0.000    0.000 transports.py:1(<module>)
        1    0.000    0.000    0.000    0.000 transports.py:142(Transport)
        1    0.000    0.000    0.000    0.000 transports.py:166(DatagramTransport)
        1    0.000    0.000    0.000    0.000 transports.py:191(SubprocessTransport)
        1    0.000    0.000    0.000    0.000 transports.py:245(_FlowControlMixin)
        1    0.000    0.000    0.000    0.000 transports.py:46(ReadTransport)
        1    0.000    0.000    0.000    0.000 transports.py:72(WriteTransport)
        1    0.000    0.000    0.000    0.000 transports.py:9(BaseTransport)
        1    0.000    0.000    0.000    0.000 trf.py:1(<module>)
        1    0.000    0.000    0.000    0.000 trf_linear.py:1(<module>)
        1    0.000    0.000    0.000    0.000 triangulation.py:1(<module>)
        1    0.000    0.000    0.000    0.000 triangulation.py:454(VertexGroup)
        1    0.000    0.000    0.000    0.000 triangulation.py:5(Complex)
        1    0.000    0.000    0.000    0.000 triangulation.py:507(Cell)
        1    0.000    0.000    0.000    0.000 triangulation.py:521(Simplex)
        1    0.000    0.000    0.000    0.000 triangulation.py:533(Vertex)
        1    0.000    0.000    0.000    0.000 triangulation.py:612(VertexCache)
        1    0.000    0.000    0.000    0.000 trsock.py:1(<module>)
        1    0.000    0.000    0.000    0.000 trsock.py:5(TransportSocket)
        1    0.000    0.000    0.001    0.001 twodim_base.py:1(<module>)
    16165    0.031    0.000    0.038    0.000 twodim_base.py:161(eye)
        1    0.000    0.000    0.001    0.001 type_check.py:1(<module>)
        8    0.000    0.000    0.000    0.000 types.py:100(prepare_class)
        8    0.000    0.000    0.000    0.000 types.py:132(_calculate_meta)
      805    0.000    0.000    0.000    0.000 types.py:171(__get__)
        3    0.000    0.000    0.000    0.000 types.py:244(coroutine)
        8    0.000    0.000    0.000    0.000 types.py:69(new_class)
        8    0.000    0.000    0.000    0.000 types.py:79(resolve_bases)
        1    0.000    0.000    0.001    0.001 typing.py:1(<module>)
        1    0.000    0.000    0.000    0.000 typing.py:1006(_ProtocolMeta)
        1    0.000    0.000    0.000    0.000 typing.py:1026(Protocol)
       14    0.000    0.000    0.000    0.000 typing.py:1060(__init_subclass__)
       29    0.000    0.000    0.000    0.000 typing.py:1065(<genexpr>)
        8    0.000    0.000    0.000    0.000 typing.py:1124(runtime_checkable)
       99    0.000    0.000    0.000    0.000 typing.py:1149(cast)
        3    0.000    0.000    0.000    0.000 typing.py:1160(_get_defaults)
        3    0.000    0.000    0.000    0.000 typing.py:1185(get_type_hints)
      721    0.001    0.000    0.003    0.000 typing.py:120(_type_check)
       25    0.000    0.000    0.000    0.000 typing.py:1362(overload)
        1    0.000    0.000    0.000    0.000 typing.py:1391(final)
       38    0.000    0.000    0.000    0.000 typing.py:1435(_alias)
        1    0.000    0.000    0.000    0.000 typing.py:1521(SupportsInt)
        5    0.000    0.000    0.000    0.000 typing.py:153(_type_repr)
        1    0.000    0.000    0.000    0.000 typing.py:1531(SupportsFloat)
        1    0.000    0.000    0.000    0.000 typing.py:1541(SupportsComplex)
        1    0.000    0.000    0.000    0.000 typing.py:1551(SupportsBytes)
        1    0.000    0.000    0.000    0.000 typing.py:1561(SupportsIndex)
        1    0.000    0.000    0.000    0.000 typing.py:1571(SupportsAbs)
        1    0.000    0.000    0.000    0.000 typing.py:1581(SupportsRound)
        7    0.000    0.000    0.001    0.000 typing.py:1591(_make_nmtuple)
        7    0.000    0.000    0.000    0.000 typing.py:1593(<listcomp>)
        7    0.000    0.000    0.000    0.000 typing.py:1594(<listcomp>)
        1    0.000    0.000    0.000    0.000 typing.py:1613(NamedTupleMeta)
        8    0.000    0.000    0.001    0.000 typing.py:1615(__new__)
        1    0.000    0.000    0.000    0.000 typing.py:1644(NamedTuple)
      645    0.001    0.000    0.001    0.000 typing.py:172(_collect_type_vars)
        1    0.000    0.000    0.000    0.000 typing.py:1734(_TypedDictMeta)
        8    0.000    0.000    0.000    0.000 typing.py:1735(__new__)
        8    0.000    0.000    0.000    0.000 typing.py:1749(<dictcomp>)
        1    0.000    0.000    0.000    0.000 typing.py:1760(TypedDict)
        1    0.000    0.000    0.000    0.000 typing.py:1803(NewType)
      608    0.000    0.000    0.000    0.000 typing.py:183(<listcomp>)
        1    0.000    0.000    0.000    0.000 typing.py:1838(IO)
   413/78    0.001    0.000    0.006    0.000 typing.py:187(_subs_tvars)
        1    0.000    0.000    0.000    0.000 typing.py:1937(BinaryIO)
        1    0.000    0.000    0.000    0.000 typing.py:1951(TextIO)
